,XGCSWGS84,YGCSWGS84
189,12.335711137,51.322140109
190,12.3768350599999,51.3462158669999
191,12.443970428,51.304043415
192,12.357118385,51.3428898279999
193,12.38200348,51.336583273
194,12.374145682,51.339887459
195,12.3641522169999,51.3444065979999
196,12.37140656,51.331573618
197,12.378455116,51.319709678
198,12.353351908,51.3196171849999
199,12.3893929259999,51.335835217
200,12.376610077,51.314768586
201,12.422111877,51.31963503
202,12.368126043,51.334887209
203,12.4330559859999,51.3053541889999
204,12.370218999,51.325997202
205,12.390747026,51.3433839389999
206,12.3608900199999,51.344628206
207,12.3639617019999,51.332496869
208,12.3994502069999,51.376403283
209,12.427140636,51.3208040359999
210,12.366729421,51.346892525
211,12.407664041,51.3513181399999
212,12.3804186069999,51.288513395
213,12.352955759,51.341990396
214,12.383356461,51.3349001699999
215,12.378495831,51.3361728619999
216,12.416167427,51.3119381879999
217,12.385651697,51.372091631
218,12.338819593,51.337144393
219,12.376964378,51.344807281
220,12.348582893,51.3321487019999
221,12.373709569,51.3220616309999
222,12.352394436,51.319613938
223,12.382085598,51.332585139
224,12.387282162,51.3092543329999
225,12.430815254,51.3627922439999
226,12.4039652349999,51.3302863409999
227,12.384095767,51.3012989579999
228,12.344710094,51.329523166
229,12.3849494779999,51.338458877
230,12.394541538,51.3159247729999
231,12.392635088,51.337063448
232,12.465195322,51.3458568269999
233,12.373351868,51.3530607559999
234,12.373384106,51.363071191
235,12.374608967,51.3042176129999
236,12.4079710139999,51.3356484839999
237,12.408232389,51.3304097219999
238,12.41161737,51.342635098
239,12.372997858,51.309713647
240,12.420524467,51.3192539819999
241,12.390313942,51.3342717479999
242,12.369424346,51.3600943129999
243,12.372979079,51.301377545
244,12.438267225,51.356861958
245,12.38937599,51.335822467
246,12.39853347,51.365602332
247,12.378509397,51.3219168549999
248,12.370823629,51.336352873
249,12.3736485,51.3330033129999
250,12.378504828,51.335847803
251,12.353929123,51.350908142
252,12.3712484919999,51.3351852819999
253,12.326454955,51.3086531699999
254,12.371122828,51.336467016
255,12.4058300129999,51.331780287
256,12.352927289,51.363029337
257,12.3745831259999,51.335772411
258,12.374087969,51.3040388579999
259,12.371494149,51.3206277849999
260,12.323116572,51.3330737739999
261,12.373232828,51.310134042
262,12.3097423,51.33472109
263,12.394260445,51.346155864
264,12.32388016,51.320416629
265,12.374625427,51.347729215
266,12.37623005,51.333759966
267,12.362681513,51.338960123
268,12.430973782,51.300524617
269,12.373601416,51.332999309
270,12.410724802,51.3417497149999
271,12.407833111,51.3514016439999
272,12.341150743,51.325727506
273,12.47196868,51.3602133759999
274,12.3627240559999,51.339004211
275,12.382087024,51.3388780169999
276,12.3665972019999,51.3676466109999
277,12.373718702,51.3056083749999
278,12.4204612119999,51.35430531
279,12.371033139,51.3354445149999
280,12.3656209399999,51.3396153079999
281,12.363461461,51.3630042679999
282,12.387950447,51.353219338
283,12.320247887,51.37239205
284,12.3911944989999,51.3220293629999
285,12.4700778529999,51.3457511129999
286,12.341200209,51.325760877
287,12.3943923159999,51.314602553
288,12.341210513,51.325767571
289,12.376752194,51.320518413
290,12.380658454,51.34129973
291,12.3364789619999,51.319060323
292,12.403204763,51.346442545
293,12.384829696,51.360235537
294,12.3768738759999,51.356039265
295,12.3576580679999,51.34474822
296,12.3942441989999,51.3361879619999
297,12.3782087529999,51.334787177
298,12.3741430099999,51.3035805669999
299,12.37527774,51.320568391
300,12.3626267359999,51.331220612
301,12.4036749729999,51.36382119
302,12.3864522229999,51.29911079
303,12.319727861,51.3752379689999
304,12.479034384,51.2722782219999
305,12.281065239,51.320037378
306,12.376883833,51.35666906
307,12.378503329,51.3323115789999
308,12.373410233,51.311629289
309,12.329492168,51.3398761449999
310,12.370844665,51.3363492089999
311,12.354206099,51.3623692039999
312,12.373626077,51.330613581
313,12.3717157859999,51.3485542339999
314,12.449695189,51.345564312
315,12.373137194,51.3109002169999
316,12.381932169,51.3386065899999
317,12.308361601,51.2740167279999
318,12.317795191,51.3472117179999
319,12.32682312,51.3126479339999
320,12.3086078659999,51.345341982
321,12.371128869,51.328910917
322,12.361116569,51.358938178
323,12.452168576,51.350373836
324,12.313001833,51.3297421529999
325,12.372891017,51.3431696829999
326,12.347415816,51.325712611
327,12.370033747,51.395894746
328,12.373361444,51.3530615049999
329,12.391106429,51.344979109
330,12.3976470669999,51.3365290409999
331,12.348205801,51.328599396
332,12.3586044259999,51.3431927239999
333,12.397533916,51.3916998469999
334,12.365702388,51.322421439
335,12.323872034,51.3203706879999
336,12.370852543,51.3350074479999
337,12.378370424,51.332205639
338,12.32037118,51.3002696029999
339,12.365616782,51.3320691549999
340,12.4194536889999,51.333044379
341,12.408661659,51.359996695
342,12.3732780259999,51.3464326499999
343,12.365276069,51.3236470849999
344,12.373737886,51.326806454
345,12.425423844,51.320077783
346,12.37228293,51.3496051739999
347,12.3388847169999,51.350051503
348,12.369448542,51.360118475
349,12.380032275,51.32885093
350,12.3362018379999,51.332029347
351,12.389384828,51.33582912
352,12.4011218319999,51.339300409
353,12.387303052,51.3092524289999
354,12.3855686669999,51.341173206
355,12.3886239,51.327744219
356,12.38551548,51.376140435
357,12.387217244,51.336879256
358,12.349358128,51.348518411
359,12.371244077,51.326003698
360,12.3256958349999,51.313163048
361,12.362792511,51.3210813219999
362,12.376641057,51.35585598
363,12.292146033,51.3548564709999
364,12.394738455,51.376422963
365,12.376680422,51.346139397
366,12.33837578,51.326107587
367,12.376755957,51.3206939049999
368,12.3456339669999,51.3300521339999
369,12.368919819,51.341895243
370,12.329670144,51.3325457219999
371,12.378033018,51.340655892
372,12.390327154,51.3029729009999
373,12.3909875619999,51.2974054259999
374,12.3925993509999,51.330557061
375,12.355632813,51.360710832
376,12.344401875,51.318902565
377,12.378434958,51.3078225539999
378,12.337109518,51.3393935149999
379,12.371262362,51.3326194489999
380,12.380952835,51.3307848179999
381,12.377252148,51.3666714599999
382,12.408653396,51.35997029
383,12.368747771,51.345739647
384,12.368664661,51.289245551
385,12.3768739179999,51.356040135
386,12.373326988,51.3117951199999
387,12.365052921,51.3608158529999
388,12.443861822,51.331466591
389,12.371384426,51.346030657
390,12.368119307,51.320928015
391,12.4076350659999,51.373736952
392,12.342286989,51.3385934129999
393,12.321909051,51.35004012
394,12.414857925,51.342929063
395,12.405385143,51.334383957
396,12.388275043,51.3261114749999
397,12.4082446,51.342785532
398,12.384853665,51.378880668
399,12.4351963409999,51.2867755329999
400,12.3734327949999,51.3149845439999
401,12.3737486049999,51.3695353259999
402,12.466689354,51.3365908509999
403,12.334848026,51.3316959739999
404,12.413973254,51.3427561889999
405,12.400378565,51.3458504359999
406,12.3859534559999,51.3712950179999
407,12.373516861,51.3299195709999
408,12.432356922,51.356543709
409,12.322734151,51.3749004579999
410,12.360254434,51.3405612999999
411,12.3711230489999,51.3473717179999
412,12.460635285,51.3457577289999
413,12.370854246,51.335011862
414,12.331445023,51.3496267559999
415,12.287280012,51.30289864
416,12.366287197,51.3656990369999
417,12.376872829,51.370969328
418,12.416557566,51.323749481
419,12.434822193,51.3799105419999
420,12.479449171,51.3506048409999
421,12.376971055,51.325113555
422,12.359216246,51.334470684
423,12.362299928,51.332450236
424,12.373248537,51.324391573
425,12.3942574239999,51.336185419
426,12.292405096,51.3930713259999
427,12.382716585,51.315008919
428,12.376808004,51.343303104
429,12.3622802479999,51.3320229079999
430,12.370964552,51.3339861099999
431,12.459521185,51.355401229
432,12.3736504689999,51.3232199569999
433,12.3230294839999,51.338736314
434,12.4892849399999,51.3451861169999
435,12.376946664,51.3448481109999
436,12.405587509,51.3419757899999
437,12.3693372309999,51.3222444849999
438,12.339630643,51.329453983
439,12.405714668,51.3515467
440,12.418788598,51.382144068
441,12.373667929,51.3328273939999
442,12.396117232,51.3102460619999
443,12.475408111,51.345625108
444,12.3177367229999,51.350116059
445,12.458557825,51.357225389
446,12.455284677,51.2851781379999
447,12.327174012,51.329637664
448,12.388624798,51.3422764099999
449,12.344837234,51.330669245
450,12.397076659,51.3321849809999
451,12.402538071,51.339044586
452,12.334315695,51.3315525639999
453,12.335815305,51.3276390409999
454,12.401179571,51.3768641659999
455,12.395402506,51.339112512
456,12.3788945619999,51.3450243719999
457,12.327160263,51.3296233399999
458,12.353429134,51.341200725
459,12.339453749,51.334358723
460,12.341734438,51.3185457579999
461,12.478933965,51.3508543439999
462,12.3704340849999,51.3611352949999
463,12.4059737489999,51.3359638689999
464,12.427552484,51.34365392
465,12.403718672,51.3456501679999
466,12.3718516209999,51.3095242739999
467,12.3235318809999,51.32869282
468,12.398327639,51.339207489
469,12.396445927,51.304424623
470,12.37136824,51.346276951
471,12.373699044,51.322061781
472,12.334087415,51.319356882
473,12.462148236,51.2814429129999
474,12.393228161,51.336944117
475,12.339206394,51.334621706
476,12.326458257,51.3225377469999
477,12.4026512859999,51.3258886559999
478,12.374396233,51.3357514639999
479,12.307178471,51.3231786509999
480,12.359146822,51.368554774
481,12.381786948,51.3386446459999
482,12.375667403,51.3089118019999
483,12.404505248,51.345606599
484,12.309673639,51.3282421589999
485,12.4200999719999,51.3258318399999
486,12.413037283,51.3245349919999
487,12.4407107069999,51.304643478
488,12.392576631,51.333901703
489,12.407533331,51.346780137
490,12.37082984,51.334545276
491,12.393152046,51.3456936629999
492,12.327171161,51.329606994
493,12.275011048,51.3446314629999
494,12.368392236,51.3159851899999
495,12.373817436,51.3311390089999
496,12.427815384,51.400100489
497,12.422001263,51.32042706
498,12.375664614,51.366293532
499,12.378361104,51.3322002669999
500,12.38493751,51.338350106
501,12.371524336,51.345326612
502,12.37359498,51.332998762
503,12.336951676,51.3294500439999
504,12.365017066,51.3372054069999
505,12.457540577,51.353488916
506,12.418680581,51.3135107929999
507,12.361248544,51.3439969849999
508,12.428843769,51.2951614079999
509,12.3795359489999,51.3342563
510,12.407611141,51.339311567
511,12.421734999,51.332569894
512,12.40916846,51.3714373219999
513,12.446625546,51.3038427919999
514,12.376873654,51.3434892949999
515,12.336533182,51.328779933
516,12.263171065,51.3446242059999
517,12.357758444,51.344566894
518,12.412624035,51.3595651429999
519,12.409025826,51.3445320189999
520,12.309661701,51.3305159889999
521,12.459838743,51.352969361
522,12.300758085,51.3155974599999
523,12.307205499,51.346506187
524,12.384722706,51.365104616
525,12.389703994,51.321538983
526,12.37082413,51.334575702
527,12.3734539419999,51.360684696
528,12.469595199,51.2775007119999
529,12.3276961489999,51.321622863
530,12.381957621,51.304416523
531,12.4459063049999,51.3461904739999
532,12.353152527,51.3327652799999
533,12.406046353,51.346288731
534,12.3374316929999,51.3388116389999
535,12.286305905,51.324968382
536,12.4194536889999,51.333044379
537,12.340381423,51.3310886209999
538,12.379492934,51.343324897
539,12.372999385,51.309707172
540,12.335483883,51.3216224199999
541,12.397464892,51.3340681669999
542,12.41091471,51.3358481459999
543,12.369778556,51.325237067
544,12.305011988,51.344341968
545,12.384080231,51.336202843
546,12.369903849,51.335083163
547,12.413944724,51.313353061
548,12.4062124639999,51.3481780609999
549,12.3491282889999,51.368124952
550,12.263129994,51.3446289709999
551,12.3738593609999,51.3338580799999
552,12.466815668,51.365632505
553,12.368622765,51.3180768739999
554,12.413189931,51.3410794389999
555,12.3711286059999,51.39600722
556,12.371003683,51.333989905
557,12.364179666,51.327502502
558,12.405802957,51.345536565
559,12.385787087,51.296384582
560,12.388680964,51.335284794
561,12.378721633,51.3446961089999
562,12.376590845,51.351165412
563,12.407336408,51.382724805
564,12.376807608,51.343301982
565,12.3359952869999,51.341264836
566,12.369465504,51.323315418
567,12.293084496,51.359304019
568,12.366725731,51.3672731249999
569,12.405954007,51.3496047129999
570,12.373606021,51.327486741
571,12.313785502,51.3204493209999
572,12.37694648,51.3448503819999
573,12.38549761,51.3738064069999
574,12.371424392,51.3315855279999
575,12.4297599919999,51.341862609
576,12.4074832819999,51.351308535
577,12.411381069,51.33101825
578,12.411135263,51.3420701619999
579,12.366015993,51.32427141
580,12.484040158,51.342913385
581,12.381935935,51.3386125549999
582,12.376355346,51.348984621
583,12.3330064959999,51.2987378199999
584,12.3437845989999,51.3411292469999
585,12.403969555,51.3662877989999
586,12.2989104279999,51.4126497999999
587,12.301014152,51.3548102589999
588,12.408553292,51.3754951049999
589,12.3709353869999,51.3364187159999
590,12.332882306,51.340523255
591,12.4018984319999,51.33913699
592,12.320479676,51.305555312
593,12.378596986,51.307765975
594,12.385067689,51.3390673469999
595,12.406773775,51.3381116159999
596,12.40069614,51.339284626
597,12.31514623,51.354625832
598,12.4341703139999,51.324737308
599,12.392691123,51.3306188609999
600,12.373078783,51.3429023409999
601,12.4009998639999,51.3762355009999
602,12.392677578,51.33060974
603,12.3093516009999,51.3307744259999
604,12.40755809,51.3735621459999
605,12.362825057,51.367745843
606,12.386004259,51.295852255
607,12.326830004,51.312667513
608,12.3238882899999,51.343612499
609,12.412366429,51.3932118399999
610,12.3760303139999,51.355589578
611,12.376820792,51.3205577339999
612,12.34483527,51.339196256
613,12.4073313669999,51.3454758339999
614,12.38380093,51.395138428
615,12.390262511,51.303028753
616,12.3737106469999,51.3314159629999
617,12.330765827,51.3374280259999
618,12.365640715,51.332052329
619,12.385617857,51.324197451
620,12.305516294,51.351831726
621,12.313807956,51.3045542979999
622,12.373360694,51.3530614459999
623,12.370913039,51.3076737159999
624,12.421683933,51.3325582189999
625,12.327154219,51.3296324089999
626,12.373670217,51.3327999629999
627,12.376433163,51.3103955449999
628,12.371512771,51.337697632
629,12.327638169,51.3036317839999
630,12.3758319599999,51.334318199
631,12.356004389,51.343695082
632,12.383596216,51.3740530689999
633,12.373590125,51.3205439999999
634,12.432403296,51.3081493239999
635,12.403112393,51.345706602
636,12.380996281,51.3307588099999
637,12.342282092,51.328196071
638,12.375033713,51.393124358
639,12.268247619,51.307907978
640,12.317736408,51.3501160289999
641,12.3674523,51.367234496
642,12.443859182,51.331470562
643,12.45163601,51.3139039819999
644,12.373403859,51.32059529
645,12.373343512,51.336672434
646,12.407704753,51.339352482
647,12.396098909,51.3101627579999
648,12.386097114,51.29567018
649,12.389108427,51.3536697799999
650,12.376752524,51.320531225
651,12.3881552349999,51.3548803389999
652,12.4061041759999,51.346833005
653,12.398744515,51.3459468679999
654,12.361901829,51.3648931079999
655,12.4695229219999,51.345735478
656,12.383416475,51.338356241
657,12.2812371949999,51.3833920479999
658,12.3769615119999,51.343902565
659,12.407006813,51.3454725149999
660,12.4059557809999,51.3358863639999
661,12.479294848,51.3458228269999
662,12.384969116,51.29889138
663,12.262782258,51.3111842819999
664,12.299878398,51.4131738029999
665,12.4054751739999,51.367803916
666,12.378077834,51.3412972739999
667,12.384785308,51.337641789
668,12.405980262,51.342080179
669,12.411239626,51.342046058
670,12.3685934759999,51.3260327659999
671,12.415402064,51.319928568
672,12.396053603,51.344950427
673,12.3670552439999,51.335925091
674,12.2682260089999,51.307900298
675,12.4929363739999,51.351034284
676,12.353928882,51.3509081309999
677,12.334954825,51.3262628929999
678,12.331149092,51.371996312
679,12.401291316,51.363183145
680,12.401737216,51.3465084079999
681,12.327276635,51.317338436
682,12.364399943,51.337659999
683,12.381696113,51.331773902
684,12.482994077,51.3427828129999
685,12.34658751,51.350819327
686,12.4069182,51.3423680809999
687,12.3359817389999,51.341261689
688,12.376961372,51.3439015539999
689,12.422938831,51.3508495669999
690,12.3905464379999,51.2905628709999
691,12.392204415,51.338888734
692,12.353962213,51.350909637
693,12.37354398,51.330087581
694,12.395783084,51.363295029
695,12.438997429,51.392871843
696,12.44529883,51.3461549069999
697,12.413926351,51.347131814
698,12.352267733,51.319383072
699,12.460297589,51.3684803559999
700,12.3780469859999,51.337109908
701,12.476541507,51.345192906
702,12.394403103,51.3958609709999
703,12.367438762,51.341165334
704,12.367551223,51.3209541539999
705,12.36819086,51.337800252
706,12.361439795,51.375087839
707,12.4521678569999,51.3503636279999
708,12.285849041,51.330963144
709,12.338759681,51.328245182
710,12.428294799,51.379736368
711,12.289880366,51.322122673
712,12.381751762,51.332005006
713,12.373723643,51.305581638
714,12.356488594,51.38054188
715,12.410964668,51.329897012
716,12.38263249,51.3403759509999
717,12.384328304,51.3005180879999
718,12.464390604,51.2953687219999
719,12.398083518,51.317472338
720,12.407613401,51.3393108479999
721,12.393532164,51.331196669
722,12.370876821,51.335070375
723,12.331442912,51.3496417699999
724,12.2922712539999,51.3561602489999
725,12.384979301,51.2988925829999
726,12.413046311,51.324572688
727,12.4026557099999,51.376063866
728,12.373666905,51.3328396779999
729,12.3736474209999,51.3330174159999
730,12.406182239,51.347501581
731,12.412385409,51.333617994
732,12.2634562089999,51.324553405
733,12.363536862,51.372645208
734,12.384573006,51.3372261849999
735,12.362589902,51.34407213
736,12.373546976,51.330106139
737,12.372665488,51.353632243
738,12.327293736,51.3050158759999
739,12.453069312,51.4119498849999
740,12.3307623149999,51.3721344109999
741,12.373670082,51.332801582
742,12.396451952,51.3011890049999
743,12.373602039,51.3329993629999
744,12.365613942,51.33960908
745,12.348769191,51.332145408
746,12.373341247,51.3182193339999
747,12.3769989099999,51.3327475159999
748,12.3773143549999,51.3064746829999
749,12.274049992,51.324839455
750,12.347368831,51.3504952489999
751,12.400324574,51.345828914
752,12.371503582,51.331559419
753,12.461801721,51.3130634449999
754,12.371639967,51.3385786039999
755,12.3699444369999,51.355878374
756,12.4122046019999,51.359596903
757,12.307250043,51.317001011
758,12.384615995,51.337251832
759,12.395245655,51.312906826
760,12.381786948,51.3386446459999
761,12.3746369,51.3670732
762,12.371297626,51.3617917349999
763,12.3958781889999,51.3460648109999
764,12.386395885,51.3433796329999
765,12.4032525889999,51.3470304299999
766,12.376569005,51.315707863
767,12.4099449429999,51.3253851719999
768,12.3674522459999,51.3672338559999
769,12.373417876,51.323168824
770,12.416538652,51.3218775289999
771,12.387993452,51.353281826
772,12.3736975939999,51.332216985
773,12.4622947449999,51.3661767179999
774,12.395414836,51.346089042
775,12.366746595,51.3450719479999
776,12.281988696,51.3578928809999
777,12.396363199,51.310241255
778,12.3474636209999,51.3885096879999
779,12.345501829,51.3271907319999
780,12.364498286,51.3267421449999
781,12.4059723549999,51.335957929
782,12.4220895099999,51.319631039
783,12.365483845,51.3624178829999
784,12.355585114,51.3647399899999
785,12.38489053,51.33812067
786,12.371501556,51.3381195819999
787,12.333553859,51.3195151939999
788,12.368557783,51.317496415
789,12.393230393,51.336943836
790,12.378600724,51.324173428
791,12.394377405,51.351847003
792,12.4157961799999,51.333750854
793,12.374113098,51.3033293439999
794,12.392245767,51.38216423
795,12.368696515,51.357265894
796,12.37683788,51.3433878359999
797,12.321811728,51.328838072
798,12.4165385799999,51.321877526
799,12.4017266569999,51.3077778729999
800,12.3695134459999,51.3246185969999
801,12.4021454109999,51.3361062589999
802,12.366344464,51.336303039
803,12.373686606,51.325992597
804,12.373381705,51.320705656
805,12.370678136,51.335198822
806,12.369319149,51.3565071669999
807,12.369126938,51.3208845289999
808,12.365273943,51.3236452279999
809,12.395723235,51.3460724609999
810,12.371381644,51.331576148
811,12.363910528,51.3281486249999
812,12.4110152599999,51.3452652539999
813,12.364704878,51.334252319
814,12.34119019,51.3379687919999
815,12.3388913979999,51.332365166
816,12.421422758,51.379249487
817,12.380084265,51.339371782
818,12.373443814,51.3516450799999
819,12.3617327009999,51.3324838899999
820,12.381712081,51.331773048
821,12.394512765,51.354749202
822,12.2980556179999,51.314346504
823,12.36905316,51.310904409
824,12.412758622,51.3747847389999
825,12.445133652,51.3452524799999
826,12.380557101,51.3410108949999
827,12.472753617,51.336606572
828,12.293139179,51.39463439
829,12.384372742,51.3004891309999
830,12.430184733,51.3542371149999
831,12.472382336,51.332469005
832,12.368944401,51.3187967149999
833,12.463221193,51.3833089729999
834,12.38057588,51.306631525
835,12.332979862,51.3360485819999
836,12.369000116,51.334834772
837,12.3765481469999,51.3425592859999
838,12.320973945,51.345321599
839,12.460113877,51.2830162189999
840,12.3646132229999,51.3309090429999
841,12.39872553,51.336386855
842,12.3820940279999,51.332599791
843,12.450882501,51.302571635
844,12.3606573789999,51.340244486
845,12.378471958,51.320503703
846,12.368166849,51.341527575
847,12.387144614,51.326857425
848,12.36828156,51.3147081239999
849,12.368447302,51.3577468439999
850,12.3402641929999,51.3303601519999
851,12.361805121,51.332575206
852,12.357962554,51.362078769
853,12.317771686,51.329287117
854,12.399440821,51.376404176
855,12.373403045,51.3205666539999
856,12.327722283,51.326770556
857,12.427293418,51.3077887219999
858,12.3675001669999,51.3207809029999
859,12.384858956,51.3788682519999
860,12.389776379,51.36158545
861,12.3769636359999,51.343917877
862,12.383623425,51.3383250779999
863,12.3783514819999,51.316294526
864,12.38697746,51.343626942
865,12.410036213,51.3412942599999
866,12.403902634,51.40034347
867,12.373516747,51.329918872
868,12.337335186,51.3300585049999
869,12.41517525,51.335943673
870,12.473899393,51.358864773
871,12.373500242,51.323654122
872,12.343492754,51.323317607
873,12.371340822,51.3462472439999
874,12.381786948,51.3386446459999
875,12.373629993,51.322528749
876,12.386545812,51.335665699
877,12.4082761349999,51.3400622879999
878,12.376966221,51.344805319
879,12.366722698,51.3405398299999
880,12.38157865,51.3345849139999
881,12.479417161,51.3506044
882,12.371692474,51.336630182
883,12.373433284,51.307265708
884,12.348193449,51.3285893759999
885,12.3923337569999,51.3453797589999
886,12.371838024,51.3401866669999
887,12.407419508,51.3259737019999
888,12.297680793,51.3525988459999
889,12.3505746599999,51.3319509769999
890,12.378378643,51.332210375
891,12.414000729,51.3257354969999
892,12.393238501,51.3369428159999
893,12.353568394,51.340898841
894,12.290315386,51.392851133
895,12.394714649,51.410315523
896,12.38995389,51.346563705
897,12.378173575,51.375846976
898,12.376542215,51.314831463
899,12.426371433,51.3518419
900,12.45222062,51.350336389
901,12.377106652,51.344261341
902,12.391408952,51.347465637
903,12.366757778,51.343524901
904,12.331914101,51.335910323
905,12.393755879,51.333069669
906,12.357977613,51.342081458
907,12.360069415,51.342168381
908,12.395356561,51.339226887
909,12.40604378,51.313916538
910,12.396200131,51.353434947
